,Content,Location,Username,Retweet-Count,Favorites,Created at
249,State of the Union 2015: #CLIMATE change is greatest threat to future https://t.co/Csa4BQeIzp #GPWX #GlobalWarming #climatechange,NY,TimMelino,0,0,2021-03-30 03:36:06
250,"""Mother Gaia""  from album  COMING HOME  by  East Meets West https://t.co/uRYMC0SXdD 
ALL WILL EVENTUALLY FADE
LIVING CREATURES WILL GO AWAY
OCEANS TURN TO DESERTS
DESPITE MAN’S LAST EFFORTS
#ProgRock #ProgressiveRock #GlobalWarming",U.S.A. and Japan,EastMeetsWest0,0,0,2021-03-30 03:35:02
251,"Did you know that #green awareness gained popularity in 2007? #greenmechanicalsystems, #greenbuilding  were promoted to curb #GlobalWarming &amp; #conserve energy #sustainability #future #HVAC #automation visit https://t.co/dUkk9DThdu for more https://t.co/M6IR2QVbqc","Maryland, USA",macstechs,0,1,2021-03-30 03:35:01
252,"ABC = Amaltas Badhne Chahiyein (Amaltas Must Grow!)
Read: https://t.co/bEjfTfekVU

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #Green #GlobalWarming #Shramdaan #Afforestation #ClimateChange #ClimateAction #WMTCBlog https://t.co/1JuFlqHPVn","New Delhi, India",SwatiBhalla23,2,0,2021-03-30 03:31:17
253,"Saplings are a gift. Must be nurtured.
https://t.co/YuxePzc2HL

#WeMeanToClean #CleanDelhi #SwachhBharat #AirPollution #DelhiPollution #Green #GlobalWarming #ClimateChange #Shramdaan #Afforestation #ClimateAction #WMTCBlog https://t.co/2Xf2n2aNV5","New Delhi, Delhi",WeMeanToClean,1,0,2021-03-30 03:31:14
254,"#GlobalWarming means it is hotter earlier in the year.  

See this metric: #cherryblossom dates. https://t.co/98CNCAiNNT",Syracuse,SuMoh7,4,4,2021-03-30 03:12:53
255,"@BCG launched the Center for Climate &amp; Sustainability, which brings together more than 550 experts covering the full range of sustainability topics.

https://t.co/BzRN4QR04A

#sustainability #ESG #ClimateAction #climatechange #globalwarming #environment",,seneca_esg,0,1,2021-03-30 03:08:06
256,@nowthisnews no better sport to bring attention to bring awareness to this tragic cycle. #hockey #nhl #globalwarming,Los Angeles,tmgratkowski,0,0,2021-03-30 03:04:45
257,"Nine Examples That the Transition to a Regenerative Economy is Underway

https://t.co/So4osHzuGV

@SouthfaceInst #ClimateCrisis #ClimateEmergency #ClimateChange #GlobalWarming #ClimateAction #Opportunity #Sustainability #RegenerativeEconomy",New York City,activist360_co,5,4,2021-03-30 02:42:00
258,"Viewpoint: Animal agriculture offers potentially ‘game-changing solutions’ to climate change.

https://t.co/th7AEeLYjg

@GHGGuru #ClimateCrisis #ClimateEmergency #ClimateChange #GlobalWarming #Opportunity #Sustainability  #ClimateAction #Seaweed",New York City,activist360_co,2,3,2021-03-30 02:35:00
259,"Building North-South cooperation to fight the ‘tragedies’ of climate change.

https://t.co/EIiGtom3JT

@KerrSuzi #ClimateCrisis #ClimateEmergency #ClimateChange #GlobalWarming 
#TragedyOfTheCommons #TragedyOfTheHorizon",New York City,activist360_co,6,5,2021-03-30 02:31:00
260,"#China generated over half world's coal-fired power in 2020: study 
#Climate #GlobalWarming #ClimateScientology
https://t.co/t0hHAh4Ghz",Chicago,WhittyMike,0,0,2021-03-30 02:27:06
261,"Imperiled cities, mounting costs: Facing the big climate risk blindspot.

https://t.co/OWO4n56rDm

@thehill #ClimateCrisis #ClimateEmergency #ClimateChange #GlobalWarming #ClimateRisk #Cities #CarbonPricing #SeaLevelRise #CoastalCities",New York City,activist360_co,3,2,2021-03-30 02:27:00
262,"China's central bank is currently planning to incorporate climate change factors into its policy framework.

https://t.co/PDaEWfZnUG

#ESG #China #climatechange #sustainability #asia #environment #climate #economic #globalwarming",,seneca_esg,1,1,2021-03-30 02:25:55
263,"What is the true cause of global warming?
Telepathy said something surprising.
There is a truth that only I, who can use telepathy, can understand.

#science #GlobalWarming #ClimateEmergency #climatecrisis #climatechange #ClimateActionNow  #FightFor1Point5
https://t.co/JxlUc4PQUa",,kokushokucom,2,2,2021-03-30 02:00:01
264,Polar ice is growing in size – What global warming https://t.co/652utBKY3A #ClimateChange #GlobalWarming #JunkScience,Winnipeg,GagneRenaud,1,0,2021-03-30 01:58:14
265,NASA admits climate change is natural and caused by the sun https://t.co/e5xdjzPrsK Some actual science. #ClimateChange #GlobalWarming #JunkScience,Winnipeg,GagneRenaud,1,0,2021-03-30 01:52:35
266,"They are saying #Covid19 came from bats 🦇? Bats to human or or bat's to other animals that 
bite a human. So no one is technically at fault there's bat's #World wide &amp; #globalwarming woke up the virus. 
#NBCNightlyNews Monday March 29, 2021 #Canada #Australia #UK #Russia",Twitter Canada  🇨🇦🇺🇸🇦🇺,TimKirbyLA,0,1,2021-03-30 01:44:33
267,"""Mother Gaia"" from album COMING HOME by East Meets West https://t.co/wUigIFdiKP
ALL WILL EVENTUALLY FADE
LIVING CREATURES WILL GO AWAY
OCEANS TURN TO DESERTS
DESPITE MAN’S LAST EFFORTS
#ProgRock #ProgressiveRock #GlobalWarming",Yokohama Japan,shyonen_vox,1,0,2021-03-30 01:34:45
268,"https://t.co/OOBgDtCHQN #D66 #EuropeanParliament #Landtag #Merkel #LibDems #Labour #Climate #ExtinctionRebellion #COP26 #Indyref2021 #GlobalWarming #GreenEnergy #CleanEnergy

""The Green party could become the strongest political force in Germany""","Berkeley, CA",TheGlobalSpring,3,2,2021-03-30 01:33:00
269,@DawnTJ90 I'm sure you've seen this but just in case... #JunkScience #ClimateChange #GlobalWarming https://t.co/RaRPDvLBB6,Winnipeg,GagneRenaud,7,15,2021-03-30 01:23:52
270,"Russians deny #GlobalWarming. Arctic ice is near record levels for this time of year. #GlobalWarmingHoax #GlobalWarmingCult #ClimatePrincess #ClimateBarbie @AlGore @MeriwetherFrank @AndrewDessler @AnnCoulter

https://t.co/RPTmYRuibf","Henderson, Nevada",trojancowboy,1,0,2021-03-30 00:53:32
271,Concerns over #CLIMATE after warmest year on record https://t.co/ViFh47XyZb  #GlobalWarming #climatechange,"New York, USA",gridpointwx,0,0,2021-03-30 00:51:29
272,Concerns over #CLIMATE after #WARMEST year on record https://t.co/QUYuG6qfF8 #GPWX #GlobalWarming #climatechange,NY,TimMelino,0,0,2021-03-30 00:51:10
273,"Climate alarmists want people to believe that the weather was better when CO2 levels were lower, but history shows the exact opposite. https://t.co/vM2WknmTns from @tony__heller #climatechange #globalwarming",,kevindk82,0,0,2021-03-30 00:26:07
274,"Post 726: 2°C average increase in temperature since 1975 (approx.)

#ClimateData from #Hailuoto , #Island . Follow me for daily updates

#ClimateChange #ClimateEmergency #ClimateAction #ClimateActionNow #GlobalWarming #ClimateBrawl #ClimateCrisis #ClimateJustice https://t.co/FTvLIcnUdv","Beaverton, OR",GraphsAndCharts,4,2,2021-03-30 00:14:00
275,"“The unfortunate reality is that genuine action on climate change will require that existing coal-fired power stations cease to operate in the near future"" 
#coal #climatechange #GlobalWarming 
from 2009 – https://t.co/rDlrMGdJe2","Indianapolis, IN",SigmaBetaZed,0,0,2021-03-30 00:10:01
276,"What is the Circular Economy? A simple illustration. 

#CircularEconomy
#Sustainability #greeneconomy #globalwarming #recycling 

https://t.co/nRmudxo1yv",,NanoWelt_,1,3,2021-03-29 23:53:40
277,"#climate #change The 11TH HOUR FOR THE EARTH #climatechange #global #warming #GlobalWarming
https://t.co/mrNoQhJGct","Rural Hall, North Carolina, USA",EDITORatWORK,1,0,2021-03-29 23:53:39
278,"The $2.6B @Enbridge #pipeline and its #oil, the largest project in #Minnesota to have its related #globalwarming gases fall under court scrutiny, will result in 193m tons of #CO2 emitted each year. That's more than the entire state generates. 
https://t.co/kFDo9zbGl5 #fossilfuels https://t.co/DiDxCpIooc",North America ,Tkarera,2,1,2021-03-29 23:47:04
279,"""MOTHER GAIA""  from album  COMING HOME  by  East Meets West https://t.co/uRYMC0SXdD 
ALL WILL EVENTUALLY FADE
LIVING CREATURES WILL GO AWAY
OCEANS TURN TO DESERTS
DESPITE MAN’S LAST EFFORTS
#ProgRock #ProgressiveRock #GlobalWarming",U.S.A. and Japan,EastMeetsWest0,0,0,2021-03-29 23:35:49
280,Uganda #CLIMATE change: The people under threat from a melting #GLACIER https://t.co/aFy9g18V17  #GlobalWarming #climatechange,"New York, USA",gridpointwx,1,0,2021-03-29 23:06:29
281,Uganda #CLIMATE change: The people under threat from a melting #GLACIER https://t.co/Q52yJsdksc #GPWX #GlobalWarming #climatechange,NY,TimMelino,1,0,2021-03-29 23:06:08
282,"12 Rapidly Sinking Cities

Major cities around the world are in danger of disappearing

https://t.co/WsJeEv989i #sealevelrise #globalwarming #actonclimate #climatecrisis #ethoslifestyle","West Coast, Canada",EthosLifestyle,1,0,2021-03-29 23:05:02
283,"Find Here: #GreenHydrogen Special Reports 2021 https://t.co/u5UPaq4SXu
NOW! SGK-PLANET New Design, New Home, New Content, Site Map Quick &amp; Easy to Navigate
#GlobalWarming #Sustainability #ClimateCrisis #ClimateAction #ParisAgreement #RaceToZero #Oil #Gas #COP26 #Glasgow #Scotland https://t.co/qb2BA1Vcrf",,SgkPlanet,2,0,2021-03-29 23:00:00
284,"@DrRJWarren Sadly, it collapsed completely in 2016 #GlobalWarming https://t.co/xmGYd9OHXy",,triXcellence,0,0,2021-03-29 22:38:43
285,"@TunduALissu lets start with promoting the knowledge sir.  #Climatechange and #Globalwarming should be the first thing we need to not only  just talk about it but it is an emergency matter. we need to act Now  
Lets use our platform Sir to raise awareness and educate our people! I trust you x",Pemba/Zanzibar/Tanzania/Uk,mimsuleiman,0,1,2021-03-29 22:35:15
286,"We.....Are.....NOT.....Listening.

100's of Cities Look Like This.

#ClimateAction #ClimateCrisis #climate #ClimateEmergency #GlobalWarming #GlobalGoals #coal https://t.co/JYbQU6YILD","Cambridge, Massachusetts, USA.",Campaign4TREES,16,22,2021-03-29 22:29:42
287,"@KSeattleWeather 🌞😎  Bring it! 
And, bring on those (dire?) promised six months of #Summer (YESSS!) of that all those #GlobalWarming, doom-and-gloom prognosticators keep warning the rest of us about, too.  😎🌞","Right below, our Ally, Canada",VDFromAToZ,0,1,2021-03-29 22:15:39
288,"@ZEReadyOregon Good news
Not Net Zero, but true 
Zero CO2 footprint buildings
with SolaRoof technology
Info https://t.co/mZTXsblmkV
Food + Water + Energy Abundance
#ClimateEmergency adaptation
#GlobalWarming mitigation
Ecological Architecture
Vision
https://t.co/ODf3xScmxH",global Creative Commons,solaroof,0,0,2021-03-29 22:05:27
289,"This research indicates that #SeaIce melt is triggering the release of #MethaneGas from buried reserves.
https://t.co/Emr8nkgD1S

#GlobalWarming https://t.co/t3tfvEYtVw",,yclimatechanges,0,0,2021-03-29 22:01:03
290,"6 arrested at protest to end old-growth logging that blocked traffic on Cambie Bridge https://t.co/pbAaA0T8e1 via @CTVVancouver

#Enviornmentalists
#EnviormentalDefenders
#Bcoldgrowthforrests
#worldheritage 
#HumanRights 
#humanrightsDefenders
#GlobalWarming 
#GlobalGoals", 🌿🇩🇪🇨🇳🇦🇺🇧🇷🇪🇺🇷🇺🌿,CHPSRE,1,1,2021-03-29 21:57:13
291,SteamDrills -The carbon emissions coming out of #coal are gonna spike #globalwarming up high enough to kill us all 5Star,"Taos, New Mexico, USA",RiveraSunAuthor,0,0,2021-03-29 21:56:03
292,"VICNEWS - 

PHOTOS: Hundreds rally at B.C. legislature to protest logging of old-growth forests https://t.co/NNabNmJhzb
#Enviornmentalists
#EnviormentalDefenders
#Bcoldgrowthforrests
#worldheritage 
#HumanRights 
#humanrightsDefenders
#GlobalWarming 
#GlobalGoals", 🌿🇩🇪🇨🇳🇦🇺🇧🇷🇪🇺🇷🇺🌿,CHPSRE,1,1,2021-03-29 21:55:15
293,"Via Global @Campaign4Trees -- 
 Who Controls the ""Lungs of the Earth.

#ClimateAction #ClimateCrisis #Trees #GlobalWarming #ArborDay #TreePlantation #Amazon #AmazonPrime 
https://t.co/60Qg7TOVgz","Cambridge, Massachusetts, USA.",Campaign4TREES,1,5,2021-03-29 21:47:37
294,"“It [#geoengineering] could be so scary that people will be even more motivated to reduce emissions,” said Mr. Gerrard, director of the Sabin Center for Climate Change Law at the Columbia Law School and editor of a book on solargeoengineering. #globalwarming #apocalypse","Cambridge, MA",elpriceisright,0,0,2021-03-29 21:42:47
295,"The next time someone says, ""it's warm outside"", let them know that according to @NASA, the last 7 years have been the warmest 7 years on record

#ShiftsInPerspective #sustainability #nature #climate #earth #ClimateChange #GlobalWarming #ClimateAction #NASA",,RisingLaterally,1,1,2021-03-29 21:38:00
296,"Mauna Loa data unavailable? #Biden can cheat all he want , i don't care

let's check Svalbard: clean, very remote 

What about #CO2 ppm near 423?😱
And #methane over 2002 ppb?😱

glen, zeke, what's happening? 
#ClimateCrisis #ClimateChange #GlobalWarming  #GretaThunberg #netzero https://t.co/6sgeoxUJ6K",Caribbean,chriscartw83,11,9,2021-03-29 21:33:53
297,3.29.21 trending news!  #ny #weed #marijuanamovement #nyc #legalizecannabis #nycannabis #nikeairmax #lilnasx #satanshoes  #mschf #montero #satan #paris #covid_19 #coronavirus #france #suezcanal #polarbear #climatechange #globalwarming #arctic #philly #miami #umiami #bwb https://t.co/LTHGcX5cF7,"Philadelphia, PA",breakwithbaila,1,2,2021-03-29 21:33:21
298,Join our Festival of the Natural World.  https://t.co/8olHT6YHFq #WEAnaturalworldfestival  #WEAsixglobalchallenges #WEAsustainability #onlinecourses  #adulteducation  #climatechange  #humanpopulationgrowth  #sealevelrise  #supervolcanoes   #globalwarming  #environment https://t.co/N5V22ju23W,North East England,WEANorthEast,4,4,2021-03-29 21:10:35
299,"so, like Kerry, they are #GlobalWarming contributers.  Psaki: Biden, Harris don’t have to restrict nonessential travel because they use private planes https://t.co/vGmH8Z7zWv #FoxNews",in your nightmares,throatcancerbob,0,0,2021-03-29 21:09:07
300,"The painting,“Balancing on Ice” depicts a fragile human baby on melting ice flow. A polar bear and a walrus sit beside him. Severe weather threatens all .Global warming threatens our world.
 #ice #globalwarming  #feminism #feministartist #politicalart   #civiceducation #encaustic https://t.co/NSEZl1oAOt","Arches Gallery, Virginia",juliedzik,0,1,2021-03-29 21:01:23
301,"Find Here: #ParisAgreement Special Report 2021 https://t.co/frF7zznQv4 
NOW! SGK-PLANET New Home, New Design, New Content, Site Map Quick &amp; Easy to Navigate
#RaceToZero #GlobalWarming #ClimateChange #ClimateEmergency #Sustainability #ClimateAction #COP26 #Glasgow #Scotland #UK https://t.co/8hThuDqjQM",,SgkPlanet,1,1,2021-03-29 21:00:00
302,4 Everyday Uses of Solar #Energy At Home https://t.co/ph5enBNFA9 #climatechange #ecofriendlyproducts #ecofriendly #energyefficientappliances #environment #free #globalwarming #green #savemoney #sustainable,Republic of Mauritius,EcoExpert1,0,0,2021-03-29 20:57:39
303,"Yes, we have evidences but who does make the first move to revert? Nobody https://t.co/onudW5s7qG
Scientific Consensus: Earth's Climate is Warming -&gt; Vital Signs of the Planet: Global #ClimateChange and #GlobalWarming. https://t.co/bN3TwtUAsw",Catalunya,rpujolvives,0,0,2021-03-29 20:49:46
304,"#GlobalWarming advances without opposition. Conferences, commitments, and a lot of words, but nothing in a decade https://t.co/b7BwZMYEPT
Antarctica logs hottest temperature on record with a reading of 18.3C https://t.co/l9LdtM5w4S",Catalunya,rpujolvives,0,0,2021-03-29 20:46:47
305,"#GlobalWarming is making its path Without any opposition https://t.co/b7BwZMYEPT
Surface air temperature for January 2020 | Copernicus https://t.co/deCF97Zxfk",Catalunya,rpujolvives,0,0,2021-03-29 20:45:31
306,"Japan’s Kyoto cherry blossoms peak on earliest date in 1,200 years, a sign of #CLIMATE change https://t.co/vAbnwwmupn  #GlobalWarming #climatechange","New York, USA",gridpointwx,0,0,2021-03-29 20:36:37
307,"Japan’s Kyoto cherry blossoms peak on earliest date in 1,200 years, a sign of #CLIMATE change https://t.co/BuANYD7IEZ #GPWX #GlobalWarming #climatechange",NY,TimMelino,0,0,2021-03-29 20:36:22
308,"#ClimateChange is something that will change the future world. In this world more species will disapere, One could be us https://t.co/mtCW5Kaca7
#Globalwarming of 2C more could cause widespread drought and wildfire https://t.co/trat5dFlHO - @MailOnline",Catalunya,rpujolvives,0,0,2021-03-29 20:30:31
309,#Biden targets big offshore wind power expansion to fight climate change https://t.co/FJJZZ96iGj #ClimateAction #climate #ClimateEmergency #GlobalWarming,"Las Vegas, Nevada",VegasVisions,0,2,2021-03-29 20:20:15
310,"#Holochain is the future of #cryptocurrencies #BTC 
#ecofriendly #nature #GlobalWarming 

https://t.co/N15IrZ6jhR",,King89Turkish,1,3,2021-03-29 19:40:41
311,Sen. Toomey accuses the Fed of overstepping on #CLIMATE change and other social issues https://t.co/TIFvJz2jxg  #GlobalWarming #climatechange,"New York, USA",gridpointwx,0,0,2021-03-29 19:36:30
312,Sen. Toomey accuses the Fed of overstepping on #CLIMATE change and other social issues https://t.co/lwD6YGkwEY #GPWX #GlobalWarming #climatechange,NY,TimMelino,0,0,2021-03-29 19:36:11
313,"The #builtenvironment 👉 ~40% of global energy and process-related #CO2emissions!

To meet the #ParisAgreement &amp; limit #globalwarming to 1.5°C, we need to reach #netzero emissions across all activities in the building + construction system.

#NetZeroNow: https://t.co/x67BI7TsG4 https://t.co/oZ3I92jiVZ",United States,WSissonWBCSD,6,10,2021-03-29 19:31:25
314,"But sure, let's drag our feet on stopping #GlobalWarming. 

https://t.co/DhK6V5lsdm",,AbolishxPolice,0,1,2021-03-29 19:27:15
315,"#EatingAnimals has a devastating impact on our environment + climate. 

The livestock sector is responsible for 16.5% of global #globalwarming greenhouse gas emissions.

The good news is -- every plant-based meal helps save animal lives + the #climatecrisis.

#GoGreen #GoVegan",,gruntvegan,8,12,2021-03-29 19:24:50
316,"Whether you’re a chef, restaurateur, or #foodie, it’s time to come to terms with how #climatechange is affecting our #FoodSystems 🥑

Start by reading the excerpt of Our Changing Menu @Medium🍕▶️https://t.co/vJIMjtPPEq

#foodsecurity #globalwarming #Sustainability #MindfulMonday","Ithaca, NY",CornellPress,0,1,2021-03-29 19:15:03
317,"#GlobalWarming is the BIGGEST #FRAUD IN HISTORY!"" - Dan Pena https://t.co/L70DvUFnHy .","Guthrie Castle, Scotland, UK",danspena,1,3,2021-03-29 19:15:00
318,Biden Administration Announces a Major Offshore Wind Plan: The White House said the program could create tens of thousands of new jobs while moving the country toward clean energy https://t.co/1djgRFygGI #WindPower #GlobalWarming https://t.co/ypqb5VU9zs,🏴󠁧󠁢󠁷󠁬󠁳󠁿 Cymru,MichaelLeeHoney,0,0,2021-03-29 19:13:33
319,"Post 725: 1°C average increase in temperature since 1975 (approx.)

#ClimateData from #Maupertus , #France . Follow me for daily updates

#ClimateChange #ClimateEmergency #ClimateAction #ClimateActionNow #GlobalWarming #ClimateBrawl #ClimateCrisis #ClimateJustice https://t.co/2hCaqohOu6","Beaverton, OR",GraphsAndCharts,2,1,2021-03-29 19:13:00
320,"A golden sunset in the Faroe Islands. Did you know that these islands are one of the world’s leading nations in producing #sustainable energy?

📷@alessiomesiano

#wearetheleaf #charity #climatechange #globalwarming #conservation #protectit #wildlife https://t.co/JbRxQ3b9NY",,wearetheleaf,0,2,2021-03-29 19:01:00
321,"Find Here: #GLASGOW #COP26 Special Report 2021 https://t.co/FcnaSqgr7U 
NOW! SGK-PLANET New Home, New Design, New Content, Site Map Quick &amp; Easy to Navigate 
#GlobalWarming #ClimateChange #ClimateEmergency  #ClimateAction #ParisAgreement #Scotland #UK #UnitedKingdom https://t.co/ty9J7XpATY",,SgkPlanet,3,0,2021-03-29 19:00:01
322,"...because if we don't take meaningful action in this lifetime, it'll be too late by our grandchildren's lifetimes. #GlobalWarming #cdnpoli #ClimateEmergency https://t.co/6cMP6gDI3I","Comox Valley, British Columbia",m_ardyche,0,1,2021-03-29 18:57:44
323,"@Nigel_Farage @SDuijvestijn @DGB_earth Is it just me or others also somehow cannot fathom that Nigel Farage is actually going to talk about #ClimateAction #ClimateCrisis #GlobalWarming He usually makes money of, migrant crisis, Brexit and dividing the U.K. voters by LYING mostly! This is a bit gimmicky!",,vinod_d007,3,5,2021-03-29 18:46:39
324,@theipaper Shouldn’t this be held virtually? #Hypocrisy to pretend to be concerned about #GlobalWarming,,froginell,0,1,2021-03-29 18:42:52
325,"Did you know elephants have started picking up litter? 😂 🐘

I'm sorry but no one should have to clear up our mess, let alone another species!
.
Tag someone who needs to see this 👇 © @sumbu.official #zerowaste #plasticfree #StopPlasticPollution #GlobalWarming #climatechange https://t.co/s3qiVYNcoR",,groupe_inc,6,10,2021-03-29 18:41:08
326,"Why Our Organization is NOT a Survivalist, Prepper, Doomer, Post-Doomer, or  https://t.co/33bFdmwpiB via @JobOneForHuman1  | #Climageddon #GlobalWarming","California, USA",Climageddon,0,0,2021-03-29 18:36:33
327,"Why Our Organization is NOT a Survivalist, Prepper, Doomer, Post-Doomer, or  https://t.co/3zju3Q6Gts via @JobOneForHuman1  | #Climageddon #GlobalWarming","San Francisco, CA",JobOneForHuman1,0,0,2021-03-29 18:36:16
328,"Why Our Organization is NOT a Survivalist, Prepper, Doomer, Post-Doomer, or  https://t.co/dKtnULDANF via @JobOneForHuman1  | #Climageddon #GlobalWarming","Santa Cruz, California",pauljimerson,0,1,2021-03-29 18:35:05
329,"Want to know four ways radiology can reduce its climate change impact? Read details on our blog: https://t.co/HNyTGZm1zy

#radiology #climatechange #climate #globalwarming #global #earth #climatechangeimpact #acceletronics https://t.co/COyhEm8yK3",United States,Acceletronics,0,0,2021-03-29 18:29:30
330,"Large scale structural change is essential if we are to decarbonize the economy rapidly enough to avert the worst of global warming. Individual lifestyle changes, while important, won’t be enough.
#ClimateAction 
#GlobalWarming 
.@BulletinAtomic 
https://t.co/grjHaNfWwv",EARTH: 100 SECONDS TO MIDNIGHT,HomeInMonrovia,0,1,2021-03-29 18:27:05
331,"#Globalwarming could cut over 60 countries' #credit ratings by 2030, study warns

A new algorithm has predicted that 63 countries – roughly half the number rated by the likes . https://t.co/3Hc1R0v57H https://t.co/PSON9UxBrZ","Kampala, Uganda",Newzug,0,0,2021-03-29 18:23:17
332,"#GlobalWarming is taking speed https://t.co/ZKQsObpN7f 
#ClimateEmergency #ClimateAction #ClimateCrisis 
Australia’s weird weather baffling scientists https://t.co/Jl0K4w8NQj",,bobhillbrain,0,0,2021-03-29 18:04:42
333,"We have a new episode check it out.
Tune into the Crossroads everywhere podcasts are heard. #podcast #podcasts #environmentallyfriendly #environmentaljustice  #climatejustice #sustainability #savetheplanet #globalwarming #bethechange #climatecrisis

 https://t.co/obbeIzOHth https://t.co/EfxHJvJiFN",,crossroadspodc1,1,0,2021-03-29 18:00:20
334,IPCC is a mainly a political organization. They selectively pick news reports that they can use dramatically. In spring time this naturally occurring event snow and ice melts 🤭😱 #ClimateEmergency #GlobalWarming #DonaldTrump #GOP #GretaThunbergExposed https://t.co/lJSOZl3dxp,,Heni47009638,0,1,2021-03-29 17:52:06
335,"Summer in Mumbai be like :
#Maharashtra #Mumbai #Summer2021 #GlobalWarming https://t.co/ovzbXIpbcO",,Rohit_Shinde_04,1,2,2021-03-29 17:48:24
336,"@SadhguruJV @CMOTamilNadu @mkstalin You also destroyed #forest land in #Coimbatore , kindly handover those land to govt they will recreate....#ClimateAction #GlobalWarming https://t.co/VBQZbfmX5b",தமிழ்நாடு / TamilNadu,tvmthangavelu,0,2,2021-03-29 17:42:11
337,"Plan announced to generate 30 gigawatts of offshore #windpower by the end of the decade. This is a great step! But we are still far behind Europe. More #renewables pleeease @JoeBiden 

#ClimateCrisis #GreenJobsForAll #windenergy #GlobalWarming 

https://t.co/z5uMGqjHI7",,space_glw,1,3,2021-03-29 17:41:40
338,"Not the potato chips! No joke: #GlobalWarming is making it harder &amp; costlier to store crops as the window for non-refrigerated storage shrinks for potatoes, apples, peanuts, lettuce, onions, carrots, etc. Prices will rise &amp; spoilage will increase. @sejorg https://t.co/YiLWpx4A1w?",,ClimateComms,5,10,2021-03-29 17:40:20
339,"Sign up for DeSmog's newsletter to keep up with our in-depth investigative reporting on #climate, #energy, and the #globalwarming denial machine. https://t.co/LF8RDKoaIj",Everywhere,DeSmogBlog,0,3,2021-03-29 17:39:01
340,"@SadhguruJV Once upon a time, it was a beautiful #forest where #jaggivasudev standing now, but now it is looks like a #desert....that beautiful forest &amp; #elephant habitat destroyed by #IshaYogaCenter......

#ClimateAction #GlobalWarming #ClimateEmergency #SaveForest",தமிழ்நாடு / TamilNadu,tvmthangavelu,0,0,2021-03-29 17:30:36
341,Opinion | #GlobalWarming is endangering more than we think. We must adjust. https://t.co/OYlNhp9vhg,"Los Angeles, CA",EarthAccounting,1,2,2021-03-29 17:20:00
342,Our scorched #Earth needs voters 2 put more #heat on politicians: https://t.co/14RXI6N8Fm Vote 4 politicians with DEEP understanding of #ClimateScience. #GlobalWarming #ClimateChange https://t.co/e4DVN4gRyY,US,OrganicLiveFood,1,4,2021-03-29 17:11:28
343,"@_saichai @LeftismShark You just have to make sure that these taxes do not unfairly hit the poors and the outlying populations to avoid it.

#GiletsJaunes don't ignore #GlobalWarming but they but they want social and fiscal justice in addition to climate justice.

#YellowVests #Acte125th J-5",,Zox613,0,0,2021-03-29 17:04:22
344,"Over the past few years, many regions and countries have seen a rise in the average temperature. This rapid change is known as global warming in layman's language. #ecofriendly #sustainability #zerowaste #climatechange #globalwarming https://t.co/G12g2RG7nk",,Eco_Meego,0,0,2021-03-29 17:02:14
345,Should We Block the Sun? Scientists Say the Time Has Come to Study It. https://t.co/dtB17YYY4a #globalwarming #science,"Knoxville, TN",cherese_cobb,0,0,2021-03-29 17:00:53
346,"Now everything is new in SGK-PLANET https://t.co/FiO6Wn6v53 
New Home, New Design, Content, Special Reports, Site Map Quick &amp; Easy to Navigate 
#GlobalWarming #ClimateChange #ClimateEmergency #Sustainability #ClimateCrisis  #COP26 #Glasgow #Scotland #UK #UnitedKindom https://t.co/0APPsbStuM",,SgkPlanet,1,0,2021-03-29 17:00:00
347,"Let me tell you a🎡fairytale about Op🚩 #GlobalWarming

@GretaThunberg @UNFCCC 
⏰ @TimmermansEU🌍🐲

🏄❄ @nicolasmuellair 🐝 

@Nigel_Farage @vaclavklaus @fvdemocratie @thierrybaudet @WybrenvanHaga @gjknoops @PieterOmtzigt @BuZaTweedekamer @EersteKamer @MinisterieEZK #klimaat🎢 https://t.co/TGpLiKYchD https://t.co/2shBuFzGXx",My dog ❄🐕❄ @SnowdogChampion,k_helca,0,1,2021-03-29 16:52:48
348,"I visited some of d biggest AC n #Referigeration #manufacturing/assembling companies, with d National #Ozone Officer from @FMEnvng. How do we ensure that Nigeria is competing, both #economically and #environmentally. Reducing #GlobalWarming and protecting the #ozone layer. https://t.co/W49fkl8dLE","Abuja, Nigeria",BanjoOluyomi,0,2,2021-03-29 16:43:56
349,"By 2100, #globalwarming will make average temperatures rise by 5.8 degrees: https://t.co/sRGbUvkMUZ On top of the #heat waves, add severe #draught with no precipitation where the entire forest will eventually disappear n be replac… https://t.co/fpKO5zrvjE",US,OrganicLiveFood,0,6,2021-03-29 16:11:32
350,"via @PerilOfAfrica #GlobalWarming #GreenhouseGasEmissions Despite Problems In the Past, Biden to Try Again with 'Green' Stimulus https://t.co/GC4aM7gDKR","Moncton, Canada",mlnangalama,0,0,2021-03-29 16:10:08
351,"#PSG becomes first French club to join UN Sports for Climate Action programme ⛅️ 

#UnitedNations #Climate #GlobalWarming #France #Qatar #Doha #NewYork #Paris @NAlKhelaifi @PSG_English #staddoha_en

https://t.co/T493x8XK5l",Qatar,StadDoha_en,0,1,2021-03-29 15:56:32
